AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,CODPERSO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209,P210,P211A,P211D,P212,P213,P214,P215,P216,P217,OCUPAC_R3,OCUPAC_R4,RAMA_R3,RAMA_R4,CODTAREA,CODTIEMPO,T211,TICUEST01,FACPOB
2024,02,017423,118,11,130103,1,1,04,20230174231181102,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,02,017428,035,11,130101,1,1,01,20240174280351101,1,1,1,1,2, ,2,42, ,5, , , ,1,1,1, , , , , , , , , , ,2,1369.75311642752
2024,02,017428,035,11,130101,1,1,02,20240174280351102,3,1,3,1,2, ,1,3, , , , , ,2,2,0, , , , , , , , , , ,2,1381.86501869501
2024,02,017428,072,11,130101,1,1,01,20240174280721101,1,1,1,1,2, ,1,34, ,2, , , ,1,1,1, , , , , , , , , , ,2,1617.55681569257
2024,02,017428,072,11,130101,1,1,02,20240174280721102,2,1,2,1,2, ,2,31, ,2, , , ,2,2,2, , , , , , , , , , ,2,1369.75311642752
2024,02,017428,072,11,130101,1,1,03,20240174280721103,3,1,3,1,2, ,1,6, , ,2,10, ,3,3,0, , , , , , , , , ,11,2,1381.86501869501
2024,02,017428,072,11,130101,1,1,04,20240174280721104,3,1,3,1,2, ,2,0,8, , , , ,0,4,0, , , , , , , , , , ,2,1422.04802649839
2024,02,017428,128,11,130101,1,1,01,20240174281281101,1,1,1,1,2, ,1,38, ,1, , , ,1,1,1, , , , , , , , , , ,2,1617.55681569257
2024,02,017428,128,11,130101,1,1,02,20240174281281102,2,1,2,1,2, ,2,41, ,1, , , ,2,2,2, , , , , , , , , , ,2,1369.75311642752
2024,02,017428,128,11,130101,1,1,03,20240174281281103,3,1,3,1,2, ,1,15, ,6,2,10, ,3,3,3, , , , , , , , , ,11,2,1343.49838114333
2024,02,017428,128,11,130101,1,1,04,20240174281281104,3,1,3,1,2, ,1,4, , , , , ,4,4,0, , , , , , , , , , ,2,1381.86501869501
2024,02,017428,145,11,130101,1,1,01,20240174281451101,1,1,1,1,2, ,2,51, ,5, , , ,1,1,1, , , , , , , , , , ,2,1012.29957828059
2024,02,017428,145,11,130101,1,1,02,20240174281451102,3,1,3,1,2, ,1,21, ,6, , , ,2,2,2, , , , , , , , , , ,2,1343.49838114333
2024,02,017428,145,11,130101,1,1,03,20240174281451103,3,1,3,1,2, ,1,19, ,6, , , ,3,3,3, , , , , , , , , , ,2,1343.49838114333
2024,02,017428,145,11,130101,1,1,04,20240174281451104,3,1,3,1,2, ,1,16, ,6,2,10, ,4,4,4, , , , , , , , , ,11,2,1343.49838114333
2024,02,017428,164,11,130101,1,1,01,20240174281641101,1,1,1,1,2, ,1,76, ,2, , , ,1,1,1, , , , , , , , , , ,2,737.412930999079
2024,02,017428,164,11,130101,1,1,02,20240174281641102,2,1,2,1,2, ,2,68, ,2, , , ,2,2,2, , , , , , , , , , ,2,773.192482912884
2024,02,017428,164,11,130101,1,1,03,20240174281641103,3,2,1,1,2, ,1,51, ,5, , , ,3,3,3, , , , , , , , , , ,2,1162.85374717649
2024,02,017428,164,11,130101,1,1,04,20240174281641104,5,2,3,1,2, ,1,17, ,6,2,9, ,4,4,4, , , , , , , , , ,9,2,1343.49838114333
2024,02,017428,164,11,130101,1,1,05,20240174281641105,3,3,1,1,2, ,2,36, ,5, , , ,5,5,5, , , , , , , , , , ,2,1369.75311642752
2024,02,017428,164,11,130101,1,1,06,20240174281641106,5,3,3,1,2, ,1,15, ,6,2,10, ,6,6,6, , , , , , , , , ,11,2,1343.49838114333
2024,02,017428,183,11,130101,1,1,01,20240174281831101,1,1,1,1,2, ,1,72, ,1, , , ,1,1,1, , , , , , , , , , ,2,737.412930999079
2024,02,017428,183,11,130101,1,1,02,20240174281831102,2,1,2,1,2, ,2,62, ,1, , , ,2,2,2, , , , , , , , , , ,2,1012.29957828059
2024,02,017428,183,11,130101,1,1,03,20240174281831103,3,1,3,1,2, ,1,30, ,6, , , ,3,3,3, , , , , , , , , , ,2,1617.55681569257
2024,02,017428,183,11,130101,1,1,04,20240174281831104,3,1,3,1,2, ,2,27, ,6, , , ,4,4,4, , , , , , , , , , ,2,1369.75311642752
2024,02,017428,183,11,130101,1,1,05,20240174281831105,3,2,1,1,2, ,2,36, ,6, , , ,5,5,5, , , , , , , , , , ,2,1369.75311642752
2024,02,017428,183,11,130101,1,1,06,20240174281831106,5,2,3,1,2, ,1,9, , ,2,10, ,6,6,0, , , , , , , , , ,11,2,1381.86501869501
2024,02,017428,183,11,130101,1,1,07,20240174281831107,3,3,1,1,2, ,2,35, ,6, , , ,7,7,7, , , , , , , , , , ,2,1369.75311642752
2024,02,017428,183,11,130101,1,1,08,20240174281831108,5,3,3,1,2, ,2,17, ,6,2,10, ,8,8,8, , , , , , , , , ,11,2,1298.8465428085
2024,02,017428,200,11,130101,1,1,01,20240174282001101,1,1,1,1,2, ,2,43, ,2, , , ,1,1,1, , , , , , , , , , ,2,1369.75311642752
2024,02,017428,200,11,130101,1,1,02,20240174282001102,2,1,2,1,2, ,1,43, ,2, , , ,2,2,2, , , , , , , , , , ,2,1617.55681569257
2024,02,017428,200,11,130101,1,1,03,20240174282001103,3,1,3,1,2, ,2,14, ,6,2,10, ,3,3,3, , , , , , , , , ,11,2,1298.8465428085
2024,02,017428,200,11,130101,1,1,04,20240174282001104,3,1,3,1,2, ,1,11, , ,2,10, ,4,4,0, , , , , , , , , ,11,2,1381.86501869501
2024,02,017432,015,11,130105,1,1,01,20240174320151101,1,1,1,1,2, ,1,30, ,1, , , ,1,1,1, , , , , , , , , , ,2,1865.87615468698
2024,02,017432,015,11,130105,1,1,02,20240174320151102,2,1,2,1,2, ,2,31, ,1, , , ,2,2,2, , , , , , , , , , ,2,1580.03085453045
2024,02,017432,015,11,130105,1,1,03,20240174320151103,3,1,3,1,2, ,1,0,3, , , , ,0,3,0, , , , , , , , , , ,2,1594.00211625651
2024,02,017432,015,11,130105,1,1,04,20240174320151104,11,0,1,2, ,1,2,18, ,6, , , ,4,4,4, , , , , , , , , , ,2,1498.23905368441
2024,02,017432,037,11,130105,1,1,01,20240174320371101,1,0,1,1,2, ,1,35, ,6, , , ,1,1,1, , , , , , , , , , ,2,1865.87615468698
2024,02,017432,037,11,130105,1,1,02,20240174320371102,11,0,1,1,2, ,1,39, ,6, , , ,2,2,2, , , , , , , , , , ,2,1865.87615468698
2024,02,017432,057,11,130105,1,1,01,20240174320571101,1,1,1,1,2, ,1,64, ,5, , , ,1,1,1, , , , , , , , , , ,2,1341.36931525093
2024,02,017432,057,11,130105,1,1,02,20240174320571102,3,1,3,1,2, ,2,24, ,6, , , ,2,2,2, , , , , , , , , , ,2,1498.23905368441
2024,02,017432,100,11,130105,1,1,01,20240174321001101,1,1,1,1,2, ,2,44, ,5, , , ,1,1,1, , , , , , , , , , ,2,1580.03085453045
2024,02,017432,100,11,130105,1,1,02,20240174321001102,3,1,3,1,2, ,1,21, ,6, , , ,2,2,2, , , , , , , , , , ,2,1549.74562186405
2024,02,017432,100,11,130105,1,1,03,20240174321001103,3,1,3,1,2, ,2,18, ,6, , , ,3,3,3, , , , , , , , , , ,2,1498.23905368441
2024,02,017432,143,11,130105,1,1,01,20240174321431101,1,1,1,1,2, ,2,32, ,6, , , ,1,1,1, , , , , , , , , , ,2,1580.03085453045
2024,02,017432,143,11,130105,1,1,02,20240174321431102,3,1,3,1,2, ,2,14, ,6,2,1,30,2,2,2, , , , , , , , , ,1,2,1498.23905368441
2024,02,017432,143,11,130105,1,1,03,20240174321431103,3,1,3,1,2, ,2,5, , ,2,10, ,3,3,0, , , , , , , , , ,11,2,1640.35382109714
2024,02,017432,164,11,130105,1,1,01,20240174321641101,1,1,1,1,2, ,1,34, ,1, , , ,1,1,1, , , , , , , , , , ,2,1865.87615468698
2024,02,017432,164,11,130105,1,1,02,20240174321641102,2,1,2,1,2, ,2,31, ,1, , , ,2,2,2, , , , , , , , , , ,2,1580.03085453045
2024,02,017432,164,11,130105,1,1,03,20240174321641103,3,1,3,1,2, ,1,7, , ,2,10, ,3,3,0, , , , , , , , , ,11,2,1594.00211625651
2024,02,017432,164,11,130105,1,1,04,20240174321641104,3,1,3,1,2, ,2,1, , , , , ,0,4,0, , , , , , , , , , ,2,1640.35382109714
2024,02,017442,019,11,130104,1,3,01,20240174420191101,1,1,1,1,2, ,2,46, ,5, , , ,1,1,1, , , , , , , , , , ,2,1167.70281339684
2024,02,017442,019,11,130104,1,3,02,20240174420191102,3,1,3,1,2, ,1,23, ,6, , , ,2,2,2, , , , , , , , , , ,2,1549.74562186405
2024,02,017442,019,11,130104,1,3,03,20240174420191103,3,1,3,1,2, ,2,19, ,6, , , ,3,3,3, , , , , , , , , , ,2,1498.23905368441
2024,02,017442,041,11,130104,1,3,01,20240174420411101,1,1,1,1,2, ,2,62, ,2, , , ,1,1,1, , , , , , , , , , ,2,1167.70281339684
2024,02,017442,041,11,130104,1,3,02,20240174420411102,2,1,2,1,2, ,1,79, ,2, , , ,2,2,2, , , , , , , , , , ,2,850.616924710558
2024,02,017442,082,11,130104,1,3,01,20240174420821101,1,0,1,1,2, ,2,63, ,5, , , ,1,1,1, , , , , , , , , , ,2,1167.70281339684
2024,02,017442,103,11,130104,1,3,01,20240174421031101,1,0,1,1,2, ,2,63, ,4, , , ,1,1,1, , , , , , , , , , ,2,1167.70281339684
2024,02,017442,103,11,130104,1,3,02,20240174421031102,3,1,1,1,2, ,2,38, ,5, , , ,2,2,2, , , , , , , , , , ,2,1580.03085453045
2024,02,017442,103,11,130104,1,3,03,20240174421031103,5,1,3,1,2, ,1,17, ,6,2,8, ,3,3,3, , , , , , , , , ,8,2,1549.74562186405
2024,02,017442,103,11,130104,1,3,04,20240174421031104,5,1,3,1,2, ,1,16, ,6,2,10, ,4,4,4, , , , , , , , , ,11,2,1549.74562186405
2024,02,017442,103,11,130104,1,3,05,20240174421031105,5,1,3,1,2, ,1,11, , ,2,10, ,5,5,0, , , , , , , , , ,11,2,1594.00211625651
2024,02,017442,103,11,130104,1,3,06,20240174421031106,5,1,3,1,2, ,1,3, , , , , ,6,6,0, , , , , , , , , , ,2,1594.00211625651
2024,02,017442,103,11,130104,1,3,07,20240174421031107,3,0,1,2, ,2,1,39, ,2, , , ,0,0,0, , , , , , , , , , ,2,1865.87615468698
2024,02,017442,124,11,130104,1,3,01,20240174421241101,1,1,1,1,2, ,2,39, ,6, , , ,1,1,1, , , , , , , , , , ,2,1580.03085453045
2024,02,017442,124,11,130104,1,3,02,20240174421241102,3,1,3,1,2, ,1,2, , , , , ,0,2,0, , , , , , , , , , ,2,1594.00211625651
2024,02,017442,145,11,130104,1,3,01,20240174421451101,1,1,1,1,2, ,1,35, ,1, , , ,1,1,1, , , , , , , , , , ,2,1865.87615468698
2024,02,017442,145,11,130104,1,3,02,20240174421451102,2,1,2,1,2, ,2,29, ,1, , , ,2,2,2, , , , , , , , , , ,2,1580.03085453045
2024,02,017442,145,11,130104,1,3,03,20240174421451103,3,1,3,1,2, ,1,15, ,6,2,10, ,3,3,3, , , , , , , , , ,11,2,1549.74562186405
2024,02,017442,145,11,130104,1,3,04,20240174421451104,3,1,3,1,2, ,2,6, , ,2,10, ,4,4,0, , , , , , , , , ,11,2,1640.35382109714
2024,02,017449,020,11,130106,1,4,01,20200174490201101,1,1,1,1,2, ,1,61, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,1550.47166290198
2024,02,017449,020,11,130106,1,4,02,20200174490201102,2,1,2,1,2, ,2,47, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,1349.73277104079
2024,02,017449,020,11,130106,1,4,03,20200174490201103,3,1,3,1,2, ,1,15, ,6,2,9, ,3,3,3,3,0, , , , , , , ,9,2,1791.33117485778
2024,02,017449,020,11,130106,1,4,04,20200174490201104,3,1,3,1,2, ,1,10, , ,2,9, ,4,4,0,4,0, , , , , , , ,9,2,1842.48669159335
2024,02,017449,030,13,130106,1,4,01,20200174490301101,1,1,1,1,2, ,1,69, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,983.217241332105
2024,02,017449,030,13,130106,1,4,02,20200174490301102,2,1,2,1,2, ,2,66, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,1030.92331055051
2024,02,017449,030,23,130106,1,4,01,20200174490301104,1,1,1,1,2, ,2,41, ,6, , , ,1,1,1,3,0, , , , , , , , ,2,1826.33748857002
2024,02,017449,030,23,130106,1,4,02,20200174490301105,3,1,3,1,2, ,1,23, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,1791.33117485778
2024,02,017449,030,33,130106,1,4,01,20210174490301105,1,1,1,1,2, ,1,33, ,1, , , ,1,1,1,5,0, , , , , , , , ,2,2156.74242092343
2024,02,017449,030,33,130106,1,4,02,20210174490301106,2,1,2,1,2, ,2,37, ,1, , , ,2,2,2,6,0, , , , , , , , ,2,1826.33748857002
2024,02,017449,030,33,130106,1,4,03,20240174490303303,3,1,3,1,2, ,1,0,7, , , , ,0,3,0, ,1, , , , , , , , ,2,1842.48669159335
2024,02,017449,036,11,130106,1,4,01,20200174490361101,1,1,1,1,2, ,1,63, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,1550.47166290198
2024,02,017449,036,11,130106,1,4,02,20200174490361102,2,1,2,1,2, ,2,62, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,1349.73277104079
2024,02,017449,036,11,130106,1,4,03,20200174490361103,3,1,3,1,2, ,1,35, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,2156.74242092343
2024,02,017449,052,11,130106,1,4,01,20240174490521101,1,0,1,1,2, ,1,65, ,5, , , ,1,1,1, ,1, , , , , , , , ,2,983.217241332105
2024,02,017449,113,11,130106,1,4,01,20200174491131102,1,1,1,1,2, ,2,56, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,1349.73277104079
2024,02,017449,113,11,130106,1,4,02,20200174491131101,2,1,2,1,2, ,1,65, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,983.217241332105
2024,02,017449,113,11,130106,1,4,03,20200174491131103,3,1,3,1,2, ,1,16, ,6,2,9, ,3,3,3,3,0, , , , , , , ,9,2,1791.33117485778
2024,02,017451,005,11,131201,1,4,01,20240174510051101,1,1,1,1,2, ,1,73, ,2, , , ,1,1,1, , , , , , , , , , ,2,983.217241382251
2024,02,017451,005,11,131201,1,4,02,20240174510051102,2,1,2,1,2, ,2,71, ,2, , , ,2,2,2, , , , , , , , , , ,2,1030.92331060309
2024,02,017451,017,11,131201,1,4,01,20240174510171101,1,1,1,1,2, ,1,68, ,1, , , ,1,1,1, , , , , , , , , , ,2,983.217241382251
2024,02,017451,017,11,131201,1,4,02,20240174510171102,2,1,2,1,2, ,2,61, ,1, , , ,2,2,2, , , , , , , , , , ,2,1349.73277110963
2024,02,017451,053,11,131201,1,4,01,20240174510531101,1,1,1,1,2, ,2,39, ,1, , , ,1,1,1, , , , , , , , , , ,2,1826.33748866317
2024,02,017451,053,11,131201,1,4,02,20240174510531102,2,1,2,1,2, ,1,36, ,1, , , ,2,2,2, , , , , , , , , , ,2,2156.74242103343
2024,02,017451,053,11,131201,1,4,03,20240174510531103,3,1,3,1,2, ,1,12, ,6,2,9, ,3,3,0, , , , , , , , , ,9,2,1842.48669168732
2024,02,017451,053,11,131201,1,4,04,20240174510531104,3,1,3,1,2, ,1,6, , ,2,9, ,4,4,0, , , , , , , , , ,9,2,1842.48669168732
2024,02,017451,065,11,131201,1,4,01,20240174510651101,1,1,1,1,2, ,2,35, ,1, , , ,1,1,1, , , , , , , , , , ,2,1826.33748866317
2024,02,017451,065,11,131201,1,4,02,20240174510651102,2,1,2,1,2, ,1,35, ,1, , , ,2,2,2, , , , , , , , , , ,2,2156.74242103343
2024,02,017451,065,11,131201,1,4,03,20240174510651103,3,1,3,1,2, ,1,14, ,6,2,9, ,3,3,3, , , , , , , , , ,9,2,1791.33117494914
2024,02,017451,065,11,131201,1,4,04,20240174510651104,3,1,3,1,2, ,2,13, ,6,2,5,7,4,4,0, , , , , , , , , ,5,2,1896.06403542789
2024,02,017451,065,11,131201,1,4,05,20240174510651105,3,1,3,1,2, ,1,11, , ,2,8, ,5,5,0, , , , , , , , , ,8,2,1842.48669168732
2024,02,017451,077,11,131201,1,4,01,20240174510771101,1,1,1,1,2, ,1,31, ,1, , , ,1,1,1, , , , , , , , , , ,2,2156.74242103343
2024,02,017451,077,11,131201,1,4,02,20240174510771102,2,1,2,1,2, ,2,32, ,1, , , ,2,2,2, , , , , , , , , , ,2,1826.33748866317
2024,02,017451,077,11,131201,1,4,03,20240174510771103,3,1,3,1,2, ,2,8, , ,2,9, ,3,3,0, , , , , , , , , ,9,2,1896.06403542789
2024,02,017451,077,11,131201,1,4,04,20240174510771104,3,1,3,1,2, ,2,2, , , , , ,0,4,0, , , , , , , , , , ,2,1896.06403542789
2024,02,017451,089,11,131201,1,4,01,20240174510891101,1,0,1,1,2, ,2,59, ,3, , , ,1,1,1, , , , , , , , , , ,2,1349.73277110963
2024,02,017488,027,11,130208,1,4,01,20210174880271101,1,0,1,1,2, ,2,65, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,891.889176846426
2024,02,017488,027,11,130208,1,4,02,20220174880271102,5,0,1,1,2, ,1,18, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,1549.74562186405
2024,02,017488,077,11,130208,1,4,01,20210174880771102,1,1,1,1,2, ,2,44, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,1580.03085453045
2024,02,017488,077,11,130208,1,4,02,20210174880771101,2,1,2,1,2, ,1,43, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,1865.87615468698
2024,02,017488,077,11,130208,1,4,03,20210174880771103,3,1,3,1,2, ,2,15, ,6,2,10, ,3,3,3,3,0, , , , , , , ,11,2,1498.23905368441
2024,02,017488,077,11,130208,1,4,04,20210174880771104,3,1,3,1,2, ,1,12, ,6,2,10, ,4,4,0,4,0, , , , , , , ,11,2,1594.00211625651
2024,02,017488,077,11,130208,1,4,05,20210174880771105,3,1,3,1,2, ,1,10, , ,2,10, ,5,5,0,5,0, , , , , , , ,11,2,1594.00211625651
2024,02,017488,077,11,130208,1,4,06,20210174880771106,3,1,3,1,2, ,1,7, , ,2,10, ,6,6,0,6,0, , , , , , , ,11,2,1594.00211625651
2024,02,017488,077,11,130208,1,4,07,20210174880771108,5,0,1,1,2, ,1,5, , ,2,10, ,7,7,0,8,0, , , , , , , ,11,2,1594.00211625651
2024,02,017488,077,11,130208,1,4,08,20210174880771107,0, , , , , , , , , , , , , , , , , ,1, , , , , , , ,2, 
2024,02,017488,093,11,130208,1,4,01,20230174880931101,1,1,1,1,2, ,1,61, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,1341.36931525093
2024,02,017488,093,11,130208,1,4,02,20230174880931102,3,1,3,1,2, ,1,34, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,1865.87615468698
2024,02,017488,126,11,130208,1,4,01,20210174881261101,1,1,1,1,2, ,1,40, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,1865.87615468698
2024,02,017488,126,11,130208,1,4,02,20210174881261102,2,1,2,1,2, ,2,40, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,1580.03085453045
2024,02,017488,126,11,130208,1,4,03,20210174881261103,3,1,3,1,2, ,2,11, , ,2,10, ,3,3,0,3,0, , , , , , , ,11,2,1640.35382109714
2024,02,017488,126,11,130208,1,4,04,20210174881261104,3,1,3,1,2, ,2,8, , ,2,10, ,4,4,0,4,0, , , , , , , ,11,2,1640.35382109714
2024,02,017492,011,11,130702,1,4,01,20240174920111101,1,1,1,1,2, ,1,63, ,2, , , ,1,1,1, , , , , , , , , , ,2,1550.47166298106
2024,02,017492,011,11,130702,1,4,02,20240174920111102,2,1,2,1,2, ,2,63, ,2, , , ,2,2,2, , , , , , , , , , ,2,1349.73277110963
2024,02,017492,011,11,130702,1,4,03,20240174920111103,3,1,3,1,2, ,2,39, ,6, , , ,3,3,3, , , , , , , , , , ,2,1826.33748866317
2024,02,017492,033,11,130702,1,4,01,20240174920331101,1,1,1,1,2, ,2,29, ,5, , , ,1,1,1, , , , , , , , , , ,2,1826.33748866317
2024,02,017492,033,11,130702,1,4,02,20240174920331102,3,1,3,1,2, ,2,8, , ,2,10, ,2,2,0, , , , , , , , , ,11,2,1896.06403542789
2024,02,017492,033,11,130702,1,4,03,20240174920331103,3,1,3,1,2, ,2,4, , , , , ,3,3,0, , , , , , , , , , ,2,1896.06403542789
2024,02,017492,033,11,130702,1,4,04,20240174920331104,6,0,1,1,2, ,2,54, ,5, , , ,4,4,4, , , , , , , , , , ,2,1349.73277110963
2024,02,017492,076,11,130702,1,4,01,20240174920761101,1,1,1,1,2, ,1,61, ,2, , , ,1,1,1, , , , , , , , , , ,2,1550.47166298106
2024,02,017492,076,11,130702,1,4,02,20240174920761102,2,1,2,1,2, ,2,60, ,2, , , ,2,2,2, , , , , , , , , , ,2,1349.73277110963
2024,02,017492,076,11,130702,1,4,03,20240174920761103,3,1,3,1,2, ,1,26, ,6, , , ,3,3,3, , , , , , , , , , ,2,2156.74242103343
2024,02,017492,076,11,130702,1,4,04,20240174920761104,3,1,3,1,2, ,2,22, ,6, , , ,4,4,4, , , , , , , , , , ,2,1731.79539049965
2024,02,017492,098,11,130702,1,4,01,20240174920981101,1,0,1,1,2, ,2,57, ,6, , , ,1,1,1, , , , , , , , , , ,2,1349.73277110963
2024,02,017492,120,11,130702,1,4,01,20240174921201101,1,1,1,1,2, ,1,32, ,1, , , ,1,1,1, , , , , , , , , , ,2,2156.74242103343
2024,02,017492,120,11,130702,1,4,02,20240174921201102,2,1,2,1,2, ,2,28, ,1, , , ,2,2,2, , , , , , , , , , ,2,1826.33748866317
2024,02,017492,120,11,130702,1,4,03,20240174921201103,3,1,3,1,2, ,1,4, , , , , ,3,3,0, , , , , , , , , , ,2,1842.48669168732
2024,02,017492,142,11,130702,1,4,01,20240174921421101,1,0,1,1,2, ,2,18, ,6, , , ,1,1,1, , , , , , , , , , ,2,1731.79539049965
2024,02,017511,025,11,130601,4,5,01,20240175110251101,1,0,1,1,2, ,2,81, ,3, , , ,1,1,1, , , , , , , , , , ,2,1142.39289884024
2024,02,017511,053,11,130601,4,5,01,20240175110531101,1,0,1,1,2, ,1,37, ,5, , , ,1,1,1, , , , , , , , , , ,2,2389.94229839923
2024,02,017511,086,11,130601,4,5,01,20240175110861101,1,1,1,1,2, ,1,38, ,1, , , ,1,1,1, , , , , , , , , , ,2,2389.94229839923
2024,02,017511,086,11,130601,4,5,02,20240175110861102,2,1,2,1,2, ,2,27, ,1, , , ,2,2,2, , , , , , , , , , ,2,2023.81201053062
2024,02,017511,086,11,130601,4,5,03,20240175110861103,3,1,3,1,2, ,2,5, , ,2,10, ,3,3,0, , , , , , , , , ,11,2,2101.07780815632
2024,02,017511,086,11,130601,4,5,04,20240175110861104,10,0,1,2, ,2,2,14, ,6,2,8, ,0,0,0, , , , , , , , , ,8,2,1919.04745581289
2024,02,017511,102,11,130601,4,5,01,20240175111021101,1,0,1,1,2, ,1,48, ,5, , , ,1,1,1, , , , , , , , , , ,2,1718.11792344321
2024,02,017511,117,11,130601,4,5,01,20240175111171101,1,1,1,1,2, ,1,80, ,2, , , ,1,1,1, , , , , , , , , , ,2,1089.52856436556
2024,02,017511,117,11,130601,4,5,02,20240175111171102,2,1,2,1,2, ,2,56, ,2, , , ,2,2,2, , , , , , , , , , ,2,1495.67394314284
2024,02,017511,129,11,130601,4,5,01,20240175111291101,1,1,1,1,2, ,2,46, ,5, , , ,1,1,1, , , , , , , , , , ,2,1495.67394314284
2024,02,017511,129,11,130601,4,5,02,20240175111291102,3,1,3,1,2, ,1,24, ,6, , , ,2,2,2, , , , , , , , , , ,2,1985.02060501076
2024,02,017518,057,11,130601,4,5,01,20240175180571101,1,0,1,1,2, ,1,32, ,6, , , ,1,1,1, , , , , , , , , , ,2,2389.94229863286
2024,02,017518,079,11,130601,4,5,01,20240175180791101,1,1,1,1,2, ,1,43, ,2, , , ,1,1,1, , , , , , , , , , ,2,2389.94229863286
2024,02,017518,079,11,130601,4,5,02,20240175180791102,2,1,2,1,2, ,2,35, ,2, , , ,2,2,2, , , , , , , , , , ,2,2023.81201072846
2024,02,017518,079,11,130601,4,5,03,20240175180791103,3,1,3,1,2, ,2,16, ,6,2,9, ,3,3,3, , , , , , , , , ,9,2,1919.04745600049
2024,02,017518,079,11,130601,4,5,04,20240175180791104,3,1,3,1,2, ,2,13, ,6,1, ,21,4,4,0, , , , , , , , , , ,2,2101.07780836171
2024,02,017518,079,11,130601,4,5,05,20240175180791105,3,1,3,1,2, ,1,11, , ,2,1,21,5,5,0, , , , , , , , , ,1,2,2041.70736207882
2024,02,017518,079,11,130601,4,5,06,20240175180791106,3,1,3,1,2, ,1,6, , ,2,10, ,6,6,0, , , , , , , , , ,11,2,2041.70736207882
2024,02,017518,101,11,130601,4,5,01,20240175181011101,1,0,1,1,2, ,2,57, ,5, , , ,1,1,1, , , , , , , , , , ,2,1495.67394328905
2024,02,017518,146,11,130601,4,5,01,20240175181461101,1,1,1,1,2, ,2,36, ,5, , , ,1,1,1, , , , , , , , , , ,2,2023.81201072846
2024,02,017518,146,11,130601,4,5,02,20240175181461102,3,1,3,1,2, ,1,12, ,6,2,10, ,2,2,0, , , , , , , , , ,11,2,2041.70736207882
2024,02,017518,169,11,130601,4,5,01,20240175181691101,1,1,1,1,2, ,1,55, ,1, , , ,1,1,1, , , , , , , , , , ,2,1718.11792361116
2024,02,017518,169,11,130601,4,5,02,20240175181691102,2,1,2,1,2, ,2,41, ,1, , , ,2,2,2, , , , , , , , , , ,2,2023.81201072846
2024,02,017518,169,11,130601,4,5,03,20240175181691103,3,1,3,1,2, ,1,21, ,6, , , ,3,3,3, , , , , , , , , , ,2,1985.0206052048
2024,02,017518,169,11,130601,4,5,04,20240175181691104,3,1,3,1,2, ,1,19, ,6, , , ,4,4,4, , , , , , , , , , ,2,1985.0206052048
2024,02,017518,192,11,130601,4,5,01,20240175181921101,1,1,1,1,2, ,2,48, ,5, , , ,1,1,1, , , , , , , , , , ,2,1495.67394328905
2024,02,017518,192,11,130601,4,5,02,20240175181921102,3,1,3,1,2, ,1,22, ,6, , , ,2,2,2, , , , , , , , , , ,2,1985.0206052048
2024,02,017518,192,11,130601,4,5,03,20240175181921103,3,1,3,1,2, ,1,18, ,6, , , ,3,3,3, , , , , , , , , , ,2,1985.0206052048
2024,02,017523,025,11,130901,4,4,01,20230175230251101,1,1,1,1,2, ,2,46, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,1495.67394328905
2024,02,017523,025,11,130901,4,4,02,20230175230251103,3,1,3,1,2, ,2,16, ,6,2,9, ,2,2,2,3,0, , , , , , , ,9,2,1919.04745600049
2024,02,017523,025,11,130901,4,4,03,20230175230251104,3,1,3,1,2, ,1,14, ,6,2,10, ,3,3,3,4,0, , , , , , , ,11,2,1985.0206052048
2024,02,017523,025,11,130901,4,4,04,20230175230251105,3,1,3,1,2, ,2,11, , ,1, ,8,4,4,0,5,0, ,971,9211,113,122,1,1, ,2,2101.07780836171
2024,02,017523,025,11,130901,4,4,05,20230175230251102,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,02,017523,044,11,130901,4,4,01,20230175230441102,1,1,1,1,2, ,2,53, ,2, , , ,1,1,1,2,0, , , , , , , , ,2,1495.67394328905
2024,02,017523,044,11,130901,4,4,02,20230175230441101,2,1,2,1,2, ,1,54, ,2, , , ,2,2,2,1,0, , , , , , , , ,2,1718.11792361116
